,location_name,year,Average,cause_name,metric_name,val_y,upper,lower
8081,Morocco,2012,453.860081985655,Non-Hodgkin lymphoma,Number,377.6532471517066,543.225083513971,241.18311359727028
8082,Morocco,2012,453.860081985655,Multiple myeloma,Number,153.22058472537302,239.50141545461472,93.43835335354584
8083,Morocco,2012,453.860081985655,Leukemia,Number,420.2696023637269,589.2969735626183,280.75633892394984
8084,Tunisia,2012,209.57660769449743,Other malignant neoplasms,Number,411.058198119943,612.3849406419704,268.9440409218114
8085,Egypt,2012,966.109977710206,Other pharynx cancer,Number,36.75486956584173,51.26251085725914,23.77396960689759
8086,Egypt,2012,966.109977710206,Gallbladder and biliary tract cancer,Number,164.72832249680312,225.7200336804891,112.09243068240504
8087,Egypt,2012,966.109977710206,Pancreatic cancer,Number,403.27996102078174,542.8376977445392,272.0240097077077
8088,Egypt,2012,966.109977710206,Malignant skin melanoma,Number,40.86991993701005,57.849337946546,27.291576280800587
8089,Egypt,2012,966.109977710206,Non-melanoma skin cancer,Number,14.200637380437213,21.331329774480334,9.17472937643008
8090,Egypt,2012,966.109977710206,Ovarian cancer,Number,493.9126591557221,797.3622203581248,298.977722076643
8091,Egypt,2012,966.109977710206,Testicular cancer,Number,142.07255339123833,351.8614038878044,54.17120147973576
8092,Egypt,2012,966.109977710206,Kidney cancer,Number,519.0335191534494,725.6712837505324,350.0077305810994
8093,Egypt,2012,966.109977710206,Bladder cancer,Number,4970.299165383756,6882.368126534333,3269.1391761334844
8094,Egypt,2012,966.109977710206,Brain and central nervous system cancer,Number,824.5185725948198,1152.6275428688905,552.0456844379943
8095,Egypt,2012,966.109977710206,Thyroid cancer,Number,675.0292030103833,993.5893239444872,439.6293569262967
8096,Egypt,2012,966.109977710206,Mesothelioma,Number,15.463838535655087,37.02900010404574,6.467420317919449
8097,Egypt,2012,966.109977710206,Hodgkin lymphoma,Number,114.22843338919871,288.7190990950306,40.03704016500259
8098,Egypt,2012,966.109977710206,Non-Hodgkin lymphoma,Number,581.8196076476797,800.1546975408828,392.020322320052
8099,Egypt,2012,966.109977710206,Multiple myeloma,Number,310.4480781028654,445.0139706074459,191.91900647486816
8100,Egypt,2012,966.109977710206,Leukemia,Number,1761.5443660988724,2511.214534740681,1198.1241883313833
8101,Algeria,2012,467.64751655911493,Other malignant neoplasms,Number,1212.8500895804116,1638.891381878934,829.6491421778272
8102,Oman,2012,42.545794853175714,Nasopharynx cancer,Number,9.88427171443474,13.942229870141253,6.775809368505691
8103,Oman,2012,42.545794853175714,Other pharynx cancer,Number,2.635567391304652,3.658535401478823,1.7454084941358254
8104,Oman,2012,42.545794853175714,Gallbladder and biliary tract cancer,Number,4.200303562228113,5.708290395713627,2.835022563084239
8105,Oman,2012,42.545794853175714,Pancreatic cancer,Number,14.427862217248348,19.240238557199092,9.98466348513118
8106,Oman,2012,42.545794853175714,Malignant skin melanoma,Number,6.289266421372548,9.28791950348568,3.67764581003922
8107,Oman,2012,42.545794853175714,Non-melanoma skin cancer,Number,0.5462829284467091,0.807478178927965,0.3567684898900914
8108,Oman,2012,42.545794853175714,Ovarian cancer,Number,24.399586467759008,34.07493770630402,15.72345205567422
8109,Oman,2012,42.545794853175714,Testicular cancer,Number,12.900792308162352,26.211519652290548,5.216632255976012
8110,Oman,2012,42.545794853175714,Kidney cancer,Number,27.137981888253115,38.50250518396682,18.166252112366443
8111,Oman,2012,42.545794853175714,Bladder cancer,Number,49.48735062003566,67.12133462947148,34.09864978112794
8112,Oman,2012,42.545794853175714,Brain and central nervous system cancer,Number,42.83500975061448,63.80666746053544,23.446235796748148
8113,Oman,2012,42.545794853175714,Thyroid cancer,Number,46.69858997867653,70.95497610038387,27.864169150399725
8114,Oman,2012,42.545794853175714,Mesothelioma,Number,5.177233523974888,7.855912591298665,3.1358106408942272
8115,Oman,2012,42.545794853175714,Hodgkin lymphoma,Number,28.87911756862818,44.650259795566384,16.669253943905826
8116,Oman,2012,42.545794853175714,Non-Hodgkin lymphoma,Number,93.7453215453609,129.30273342496582,65.13927037543448
8117,Oman,2012,42.545794853175714,Multiple myeloma,Number,16.875250341804072,23.672024476788447,10.61954199138842
8118,South Sudan,2012,55.01097480942197,Esophageal cancer,Number,90.16732829671956,146.35554451642042,50.6774708776388
8119,South Sudan,2012,55.01097480942197,Stomach cancer,Number,57.698002343392005,90.865483584634,35.16279059059901
8120,South Sudan,2012,55.01097480942197,Liver cancer,Number,22.67729312362316,43.113813984546034,11.740379449053462
8121,Jordan,2012,106.6472424485264,Larynx cancer,Number,26.19270103164624,36.76539671178068,17.90927545116616
8122,Jordan,2012,106.6472424485264,"Tracheal, bronchus, and lung cancer",Number,131.22708087810273,177.7159051198494,86.7814568624632
8123,Jordan,2012,106.6472424485264,Breast cancer,Number,799.9073829735263,1107.0009886634907,543.4940385817271
8124,Jordan,2012,106.6472424485264,Cervical cancer,Number,48.81729932445376,68.83340572191763,29.6694935836671
8125,Jordan,2012,106.6472424485264,Uterine cancer,Number,69.93342235972187,105.056541510482,44.39772610408598
8126,Jordan,2012,106.6472424485264,Prostate cancer,Number,225.34429951178652,317.634611475536,142.97089753569827
8127,Kuwait,2012,44.329786926055135,Cervical cancer,Number,20.523863934724424,29.54175181349524,13.65422098828911
8128,Kuwait,2012,44.329786926055135,Uterine cancer,Number,38.47959599078693,53.202835591444135,26.323549739845337
8129,Kuwait,2012,44.329786926055135,Prostate cancer,Number,139.1311593241976,201.4969195428536,93.26095750303952
8130,Kuwait,2012,44.329786926055135,Colon and rectum cancer,Number,126.21862880202886,163.6635677237527,90.44792711500745
8131,Kuwait,2012,44.329786926055135,Lip and oral cavity cancer,Number,10.395180126500431,13.855883889544328,7.221124491085272
8132,Kuwait,2012,44.329786926055135,Nasopharynx cancer,Number,7.758668662044365,10.62896804659765,5.3534965140545605
8133,Kuwait,2012,44.329786926055135,Other pharynx cancer,Number,1.7818008032947914,2.3504235089130576,1.2225362871005503
8134,Yemen,2012,169.37859119540568,Other malignant neoplasms,Number,390.3443197963727,572.4596053000522,246.94614316893055
8135,Jordan,2012,106.6472424485264,Colon and rectum cancer,Number,313.65657583081776,412.83150911534494,222.02785287819856
8136,Jordan,2012,106.6472424485264,Lip and oral cavity cancer,Number,31.86306781669243,43.652265664760186,21.85637378549573
8137,Jordan,2012,106.6472424485264,Nasopharynx cancer,Number,26.37523506212897,37.44814912343699,17.58319500682544
8138,Jordan,2012,106.6472424485264,Other pharynx cancer,Number,3.910738816898367,5.4153148611443145,2.5683392151438564
8139,Jordan,2012,106.6472424485264,Gallbladder and biliary tract cancer,Number,14.495043395220293,19.68166297110629,9.491643478442256
8140,Jordan,2012,106.6472424485264,Pancreatic cancer,Number,36.43284442528086,50.214183627156046,24.461539678446456
8141,Jordan,2012,106.6472424485264,Malignant skin melanoma,Number,8.536844100184007,12.544161672355118,5.253049243160704
8142,Jordan,2012,106.6472424485264,Non-melanoma skin cancer,Number,2.0671440760012447,3.064433054912159,1.3410881945965651
8143,Jordan,2012,106.6472424485264,Ovarian cancer,Number,68.05578041777837,94.549364536215,44.15717707634976
8144,Jordan,2012,106.6472424485264,Testicular cancer,Number,60.741960428090096,124.94087974785757,26.286866406514847
8145,Jordan,2012,106.6472424485264,Kidney cancer,Number,62.43854294327637,86.93148510512772,41.65805204123152
8146,Jordan,2012,106.6472424485264,Bladder cancer,Number,160.29852234607148,219.23302361717825,110.80194184605044
8147,Jordan,2012,106.6472424485264,Brain and central nervous system cancer,Number,101.3367856836113,140.5104269885383,61.565858737764366
8148,Libya,2012,106.18393531625195,Stomach cancer,Number,54.53424476350269,72.6294576401057,36.86594330762578
8149,Libya,2012,106.18393531625195,Liver cancer,Number,46.444233110395146,64.45446861340021,31.58063914708111
8150,Libya,2012,106.18393531625195,Larynx cancer,Number,74.74075971925134,102.28044849549076,51.15356199545204
8151,Libya,2012,106.18393531625195,"Tracheal, bronchus, and lung cancer",Number,157.18892111567203,211.8472486519757,105.71997968263544
8152,Egypt,2012,966.109977710206,Other neoplasms,Number,377.0735488100647,591.9518687980529,223.9715070419609
8153,Libya,2012,106.18393531625195,Non-melanoma skin cancer,Number,1.2769109224315889,1.922771831778809,0.8195347277914028
8154,Libya,2012,106.18393531625195,Ovarian cancer,Number,81.82671240434877,116.695597901373,53.49964144712825
8155,Libya,2012,106.18393531625195,Testicular cancer,Number,23.230087020070304,52.15743572293313,8.982104953395282
8156,Libya,2012,106.18393531625195,Kidney cancer,Number,73.65795251795623,107.23677994157256,49.2936063757766
8157,Libya,2012,106.18393531625195,Bladder cancer,Number,218.41372596781716,291.15608969883186,149.33757617354885
8158,Libya,2012,106.18393531625195,Brain and central nervous system cancer,Number,112.10022860238396,157.41330695341662,73.27466147714175
8159,Libya,2012,106.18393531625195,Thyroid cancer,Number,111.16052165297148,167.80037165605134,64.63745979591383
8160,Libya,2012,106.18393531625195,Mesothelioma,Number,1.3189107174449544,3.4857718583252923,0.6437306438553406
8161,Libya,2012,106.18393531625195,Hodgkin lymphoma,Number,72.40038808081555,103.00623361077383,45.08129515908024
8162,Libya,2012,106.18393531625195,Non-Hodgkin lymphoma,Number,93.7984680933546,133.29687365021093,62.14478942151688
8163,Syrian Arab Republic,2012,210.80441945241537,Esophageal cancer,Number,26.69350912893335,37.60923536950572,17.37103315457599
8164,Syrian Arab Republic,2012,210.80441945241537,Stomach cancer,Number,132.62106527236318,189.67568416334132,87.2394823112114
8165,Syrian Arab Republic,2012,210.80441945241537,Liver cancer,Number,107.07967605746454,147.09286253104034,71.3702461554943
8166,Syrian Arab Republic,2012,210.80441945241537,Larynx cancer,Number,76.14820632797448,106.25033143341224,52.19255423592463
8167,Lebanon,2012,211.75057262289485,Other malignant neoplasms,Number,401.24272215977845,548.1758905177184,279.55842159492823
8168,Yemen,2012,169.37859119540568,Lip and oral cavity cancer,Number,50.40366863682669,76.20620351567224,31.134028061141787
8169,Yemen,2012,169.37859119540568,Nasopharynx cancer,Number,24.822554130639976,37.55346125950889,14.917952859817268
8170,Yemen,2012,169.37859119540568,Other pharynx cancer,Number,7.945039399080298,12.439009679820868,4.8317504167418175
8171,Yemen,2012,169.37859119540568,Gallbladder and biliary tract cancer,Number,37.11394087402857,55.620786155806805,22.81174924784166
8172,Yemen,2012,169.37859119540568,Pancreatic cancer,Number,42.00052485467263,62.7587678857739,26.76243706747458
8173,Yemen,2012,169.37859119540568,Malignant skin melanoma,Number,17.522539880447322,34.54555296737503,6.971429761774711
8174,Yemen,2012,169.37859119540568,Non-melanoma skin cancer,Number,2.733648699969698,4.070080606920337,1.7454097095062364
8175,Yemen,2012,169.37859119540568,Ovarian cancer,Number,73.80583642066306,185.95606309216103,32.04835937625915
8176,Yemen,2012,169.37859119540568,Testicular cancer,Number,19.90090534419766,48.55637508095571,7.199615436627648
8177,Libya,2012,106.18393531625195,Multiple myeloma,Number,34.52607912887208,49.191478766780826,22.67394879337903
8178,Libya,2012,106.18393531625195,Leukemia,Number,170.64449154288013,240.74243191064207,113.10698986246258
8179,Libya,2012,106.18393531625195,Other neoplasms,Number,43.92925993168621,67.79141011788488,27.002190576886186
8180,Jordan,2012,106.6472424485264,Esophageal cancer,Number,12.16483459554041,16.626220056204488,8.146154091482442
8181,Oman,2012,42.545794853175714,Leukemia,Number,72.08809077082499,100.52633763653267,49.25814202660023
8182,Oman,2012,42.545794853175714,Other neoplasms,Number,17.767264052182522,27.16162452973744,11.015202456730671
8183,Libya,2012,106.18393531625195,Esophageal cancer,Number,13.426488018685191,18.46230121843252,8.682450982839827
8184,Jordan,2012,106.6472424485264,Other malignant neoplasms,Number,256.4041502787245,349.3392811389854,175.72596991809658
8185,Yemen,2012,169.37859119540568,Kidney cancer,Number,94.3380706690028,155.9867986845108,52.4130957860011
8186,Yemen,2012,169.37859119540568,Bladder cancer,Number,189.7963026505506,283.30821901636153,115.43877482822968
8187,Yemen,2012,169.37859119540568,Brain and central nervous system cancer,Number,216.211114200859,348.49320132856656,117.71429775576438
8188,Yemen,2012,169.37859119540568,Thyroid cancer,Number,118.82861867664874,197.99035313026653,66.14952398613099
8189,Yemen,2012,169.37859119540568,Mesothelioma,Number,2.9589479476455907,6.843028327841866,1.1902106511249573
8190,Yemen,2012,169.37859119540568,Hodgkin lymphoma,Number,43.20060439131748,69.33080908648242,24.813615451980148
8191,Yemen,2012,169.37859119540568,Non-Hodgkin lymphoma,Number,98.0066146834246,148.60488413559693,60.99291595479059
8192,Yemen,2012,169.37859119540568,Multiple myeloma,Number,51.6006671994734,89.12085404149607,28.70611461218103
8193,Yemen,2012,169.37859119540568,Leukemia,Number,831.945788989977,1301.2979506489758,465.5043967473624
8194,Yemen,2012,169.37859119540568,Other neoplasms,Number,85.86817853647695,133.29354577360047,51.99085374141349
8195,Bahrain,2012,17.51266579120945,Other malignant neoplasms,Number,41.37383941706528,58.56227843639181,28.40974592424282
8196,Sudan,2012,246.09261052738788,Larynx cancer,Number,166.20778493669584,251.68536359407943,95.1779144411323
8197,Sudan,2012,246.09261052738788,"Tracheal, bronchus, and lung cancer",Number,286.249613154236,506.3350576086626,153.55309129004493
8198,Sudan,2012,246.09261052738788,Breast cancer,Number,1148.6208382919142,1795.5815245237884,663.105487701129
8199,Sudan,2012,246.09261052738788,Cervical cancer,Number,225.12787547795665,382.8335345551931,99.59540291545278
8200,Bahrain,2012,17.51266579120945,Esophageal cancer,Number,2.745584590492429,3.859234367053897,1.8189236317220965
8201,Bahrain,2012,17.51266579120945,Stomach cancer,Number,8.664717671193888,11.631404715802097,6.10339477610914
8202,Bahrain,2012,17.51266579120945,Liver cancer,Number,6.478855597238107,8.739857386420528,4.496740791112266
8203,Algeria,2012,467.64751655911493,Esophageal cancer,Number,72.15472930145323,100.09876145687564,46.11485009326625
8204,Algeria,2012,467.64751655911493,Stomach cancer,Number,316.7756966415726,432.24442800963067,214.84982466360896
8205,Algeria,2012,467.64751655911493,Liver cancer,Number,130.39378751574085,180.49900122552876,87.18978696914556
8206,Algeria,2012,467.64751655911493,Larynx cancer,Number,269.416795231524,373.5079525788681,180.7492834069497
8207,Algeria,2012,467.64751655911493,"Tracheal, bronchus, and lung cancer",Number,583.1216356916281,818.9786340058648,385.5484788649427
8208,Algeria,2012,467.64751655911493,Breast cancer,Number,3309.3509308532243,4653.563552772105,2234.648429975471
8209,Algeria,2012,467.64751655911493,Cervical cancer,Number,719.140469726396,1071.2398271039958,427.5061486299751
8210,Algeria,2012,467.64751655911493,Uterine cancer,Number,133.7607474455418,206.9179412988069,82.66607410450919
8211,Algeria,2012,467.64751655911493,Prostate cancer,Number,1007.8213145186974,1472.7630318588788,648.4637908773927
8212,Jordan,2012,106.6472424485264,Stomach cancer,Number,55.36437980040854,75.15233521630545,37.62855560954453
8213,Jordan,2012,106.6472424485264,Liver cancer,Number,20.67603236861087,28.044573031378786,14.08852691683676
8214,Somalia,2012,95.39060049481147,Other malignant neoplasms,Number,261.8093093841766,398.3845145972327,165.54439557490906
8215,South Sudan,2012,55.01097480942197,Brain and central nervous system cancer,Number,29.9805103375294,44.480468661653056,18.425993822023145
8216,South Sudan,2012,55.01097480942197,Thyroid cancer,Number,21.547809840382044,40.21083220607469,11.315836815854336
8217,South Sudan,2012,55.01097480942197,Mesothelioma,Number,2.3406981461000678,9.04360704212496,0.7971937694320892
8218,South Sudan,2012,55.01097480942197,Hodgkin lymphoma,Number,12.526892153998784,20.048496474188024,7.488577691942211
8219,South Sudan,2012,55.01097480942197,Non-Hodgkin lymphoma,Number,35.62090218855302,64.35632234028402,17.783103850436
8220,South Sudan,2012,55.01097480942197,Multiple myeloma,Number,14.055769542359124,22.84150257998129,7.81819022731192
8221,South Sudan,2012,55.01097480942197,Leukemia,Number,294.5953401073961,497.3035817202446,153.50829526893298
8222,South Sudan,2012,55.01097480942197,Other neoplasms,Number,6.749210644171491,10.986424349336357,3.748817432486852
8223,Iraq,2012,453.3244318411971,Nasopharynx cancer,Number,56.44989521583162,84.28641821995096,34.83034744599678
8224,Iraq,2012,453.3244318411971,Other pharynx cancer,Number,21.350857563928656,31.53893340706853,13.281836259699787
8225,Iraq,2012,453.3244318411971,Gallbladder and biliary tract cancer,Number,42.12116048911977,60.331921011201,26.47716797285569
8226,Iraq,2012,453.3244318411971,Pancreatic cancer,Number,166.65415116946505,237.7701543871431,107.48634446990768
8227,Iraq,2012,453.3244318411971,Malignant skin melanoma,Number,28.35984772891861,41.922372149712245,17.74789548592528
8228,Iraq,2012,453.3244318411971,Non-melanoma skin cancer,Number,4.2185488679265255,6.188095871753842,2.7461514101457905
8229,Iraq,2012,453.3244318411971,Ovarian cancer,Number,327.77354636942846,492.1181110112756,200.16755330227
8230,Iraq,2012,453.3244318411971,Testicular cancer,Number,122.17462366984982,265.4806479208838,46.12780892686499
8231,Sudan,2012,246.09261052738788,Mesothelioma,Number,4.0952295034484845,9.354384135584764,1.67527464185178
8232,Sudan,2012,246.09261052738788,Hodgkin lymphoma,Number,70.80574500852148,111.98773245465496,40.00519614163959
8233,Sudan,2012,246.09261052738788,Non-Hodgkin lymphoma,Number,155.15304461420834,260.16241752636813,88.38159726287834
8234,Sudan,2012,246.09261052738788,Multiple myeloma,Number,80.71054635114555,129.62246738489583,46.2850909693998
8235,Sudan,2012,246.09261052738788,Leukemia,Number,1318.250279951566,2227.978688146678,716.9887338994962
8236,Sudan,2012,246.09261052738788,Other neoplasms,Number,116.69126911144168,182.4769099434365,71.61352603752097
8237,Algeria,2012,467.64751655911493,Colon and rectum cancer,Number,1024.246343754431,1408.2374932856842,700.811671511277
8238,Somalia,2012,95.39060049481147,Esophageal cancer,Number,190.80837344370067,309.1206612833322,102.47129275048302
8239,Somalia,2012,95.39060049481147,Stomach cancer,Number,143.91180351918103,213.7814913832256,89.16349348337383
8240,Somalia,2012,95.39060049481147,Liver cancer,Number,45.19716381488857,84.46874003104892,24.854767146658272
8241,Libya,2012,106.18393531625195,Other malignant neoplasms,Number,220.39992463347627,302.9567917371367,149.81735192276656
8242,Egypt,2012,966.109977710206,Other malignant neoplasms,Number,2340.4098496277275,3151.305347949884,1638.12233156982
8243,Libya,2012,106.18393531625195,Breast cancer,Number,648.418393278767,921.0261705244516,410.66915138395854
8244,Libya,2012,106.18393531625195,Cervical cancer,Number,101.58961108101244,149.4154122845998,59.692697761868295
8245,Libya,2012,106.18393531625195,Uterine cancer,Number,60.768438426121264,87.4861617994579,37.42689417374629
8246,Libya,2012,106.18393531625195,Prostate cancer,Number,199.40590573725083,278.6689698556117,134.25823851973053
8247,Libya,2012,106.18393531625195,Colon and rectum cancer,Number,311.7786015305479,410.6490156696042,220.14301198828989
8248,Libya,2012,106.18393531625195,Lip and oral cavity cancer,Number,32.52864281020555,44.99676765642192,21.75464856281793
8249,Libya,2012,106.18393531625195,Nasopharynx cancer,Number,139.27280144481193,199.91008710296893,91.0346972180942
8250,Libya,2012,106.18393531625195,Other pharynx cancer,Number,3.444537312400296,4.69820982668726,2.3298468552053384
8251,Libya,2012,106.18393531625195,Gallbladder and biliary tract cancer,Number,23.248970687664773,31.633606294227302,15.457931003014632
8252,Libya,2012,106.18393531625195,Pancreatic cancer,Number,49.97362956014306,67.40413054952037,33.55119542818177
8253,Libya,2012,106.18393531625195,Malignant skin melanoma,Number,10.070219674617553,14.899821215907954,6.050391651469854
8254,Kuwait,2012,44.329786926055135,Gallbladder and biliary tract cancer,Number,4.821447492886372,6.579111503830342,3.335479009213397
8255,Kuwait,2012,44.329786926055135,Pancreatic cancer,Number,14.628327900701192,19.29360503479775,10.138919710873855
8256,Kuwait,2012,44.329786926055135,Malignant skin melanoma,Number,5.227523302692966,8.736261322036112,3.292126508865878
8257,Kuwait,2012,44.329786926055135,Non-melanoma skin cancer,Number,0.6013437071001356,0.9028722921355354,0.3835272534567855
8258,Kuwait,2012,44.329786926055135,Ovarian cancer,Number,27.39204971072442,40.210499492868855,18.25637967413766
8259,Kuwait,2012,44.329786926055135,Testicular cancer,Number,18.41705887735364,39.93809878592853,7.291196695036514
8260,United Arab Emirates,2012,82.99883984824471,Kidney cancer,Number,126.55786540024263,218.44014642785035,60.72716927911345
8261,United Arab Emirates,2012,82.99883984824471,Bladder cancer,Number,178.05919154152582,300.84919187008575,92.03645503151527
8262,United Arab Emirates,2012,82.99883984824471,Brain and central nervous system cancer,Number,124.8978554306178,198.574229889336,66.50537218068027
8263,United Arab Emirates,2012,82.99883984824471,Thyroid cancer,Number,117.98176271162714,198.93951879728053,60.03597623763096
8264,United Arab Emirates,2012,82.99883984824471,Mesothelioma,Number,1.472013627246908,4.527963501739627,0.5753566042950722
8265,United Arab Emirates,2012,82.99883984824471,Hodgkin lymphoma,Number,39.90341833891041,68.17913039105679,21.39218048148601
8266,United Arab Emirates,2012,82.99883984824471,Non-Hodgkin lymphoma,Number,148.51029873191925,237.89402136395552,83.00832159504442
8267,United Arab Emirates,2012,82.99883984824471,Multiple myeloma,Number,29.30612191037486,58.69981161874988,14.565967380718396
8268,United Arab Emirates,2012,82.99883984824471,Leukemia,Number,116.72897719183776,176.52237560732087,75.7824218670158
8269,United Arab Emirates,2012,82.99883984824471,Other neoplasms,Number,38.802548281512166,62.14394124093399,22.98764831342759
8270,Somalia,2012,95.39060049481147,Pancreatic cancer,Number,18.17741450058126,31.967421607622303,8.508325077889543
8271,Somalia,2012,95.39060049481147,Malignant skin melanoma,Number,15.134804391537608,25.86982812466573,7.971846921190418
8272,Somalia,2012,95.39060049481147,Non-melanoma skin cancer,Number,0.9122463314673857,1.3950344172021452,0.5703978666828291
8273,Somalia,2012,95.39060049481147,Ovarian cancer,Number,61.875206716076406,123.99489468729664,29.815079818832253
8274,Somalia,2012,95.39060049481147,Testicular cancer,Number,5.749217050691325,12.366755180170744,2.4165842917438964
8275,Somalia,2012,95.39060049481147,Kidney cancer,Number,23.620106317471983,41.28553866168265,10.268879492572548
8276,Somalia,2012,95.39060049481147,Bladder cancer,Number,40.46276052520349,71.53494909056184,22.484307145544776
8277,Somalia,2012,95.39060049481147,Brain and central nervous system cancer,Number,55.06380786149677,89.32413013045743,32.932332169978594
8278,Somalia,2012,95.39060049481147,Thyroid cancer,Number,40.17319472494488,65.49047750343676,21.58936321463152
8279,Qatar,2012,22.062406009123166,Thyroid cancer,Number,19.39457997856186,30.04768543414873,11.593462181834512
8280,Qatar,2012,22.062406009123166,Mesothelioma,Number,0.624968264923432,0.9364464352421492,0.3723001766383115
8281,Qatar,2012,22.062406009123166,Hodgkin lymphoma,Number,9.398078556933768,15.50222015794237,5.108540032973094
8282,Qatar,2012,22.062406009123166,Non-Hodgkin lymphoma,Number,37.04491821844481,53.02793781543958,23.689921341709415
8283,Qatar,2012,22.062406009123166,Multiple myeloma,Number,5.387969404650844,8.482523002641278,2.941512020617515
8284,Qatar,2012,22.062406009123166,Leukemia,Number,41.0677093611059,60.59091291452817,26.429149145963613
8285,Qatar,2012,22.062406009123166,Other neoplasms,Number,8.460340754411698,13.691257518914847,4.936108842871821
8286,Kuwait,2012,44.329786926055135,Other malignant neoplasms,Number,128.1377830529704,174.86598517017424,90.00099573286701
8287,Palestine,2012,49.66843338970329,Kidney cancer,Number,32.101150698800446,45.411019537773946,21.484356777327942
8288,Palestine,2012,49.66843338970329,Bladder cancer,Number,58.47347193643986,77.88629826311777,41.17878403723508
8289,Palestine,2012,49.66843338970329,Brain and central nervous system cancer,Number,87.5220590302537,122.30436022368154,59.41416945047162
8290,Palestine,2012,49.66843338970329,Thyroid cancer,Number,31.420639960789973,46.02363254326381,20.094312852131303
8291,Palestine,2012,49.66843338970329,Mesothelioma,Number,0.4721768212883098,0.6534489221225789,0.3102614863792154
8292,Palestine,2012,49.66843338970329,Hodgkin lymphoma,Number,13.976907570690743,22.412951217640227,8.318587426583083
8293,Somalia,2012,95.39060049481147,Mesothelioma,Number,5.064239140796412,13.380164250709992,1.5796613162837096
8294,Somalia,2012,95.39060049481147,Hodgkin lymphoma,Number,32.73885446822625,49.66935966900482,19.044594705781947
8295,Somalia,2012,95.39060049481147,Non-Hodgkin lymphoma,Number,37.04465038999284,61.83609598590074,17.42814387391685
8296,Somalia,2012,95.39060049481147,Multiple myeloma,Number,26.502275178500952,42.31278567282797,13.543496166479706
8297,Somalia,2012,95.39060049481147,Leukemia,Number,430.157964736317,720.9636581387201,207.88668130676
8298,Somalia,2012,95.39060049481147,Other neoplasms,Number,9.167626492369688,15.056923997192284,4.830593899354214
8299,Iraq,2012,453.3244318411971,Kidney cancer,Number,338.62083260033125,481.0741492634226,217.02198704735704
8300,Iraq,2012,453.3244318411971,Bladder cancer,Number,878.3904257732938,1231.8668297405063,577.7854213517398
8301,Iraq,2012,453.3244318411971,Brain and central nervous system cancer,Number,734.2266550667163,1060.1432359527464,467.5139197443104
8302,Iraq,2012,453.3244318411971,Thyroid cancer,Number,432.5030477090274,673.9476004610972,256.64188702584704
8303,Iraq,2012,453.3244318411971,Mesothelioma,Number,23.24964981011999,34.24425128863081,14.60144442038915
8304,Iraq,2012,453.3244318411971,Hodgkin lymphoma,Number,112.42835821841126,177.26173875640117,63.58746339915919
8305,Iraq,2012,453.3244318411971,Non-Hodgkin lymphoma,Number,398.99244967468326,583.9729797414569,254.61781777606512
8306,Iraq,2012,453.3244318411971,Multiple myeloma,Number,91.96414790801808,140.21523854287864,56.80273086279583
8307,Iraq,2012,453.3244318411971,Leukemia,Number,1691.2320692973165,2374.140249180593,1094.353852012912
8308,Iraq,2012,453.3244318411971,Other neoplasms,Number,154.32939258629165,236.30120230839503,93.06667426565244
8309,Tunisia,2012,209.57660769449743,Esophageal cancer,Number,26.18599748737313,39.11532555484988,16.21828971854403
8310,Kuwait,2012,44.329786926055135,Kidney cancer,Number,33.70793026090426,47.2640889849804,22.6236004043293
8311,Kuwait,2012,44.329786926055135,Bladder cancer,Number,85.08163150140582,113.9525824826474,60.24385277089583
8312,Kuwait,2012,44.329786926055135,Brain and central nervous system cancer,Number,44.20230290340024,63.583820430359786,27.458939589904094
8313,Kuwait,2012,44.329786926055135,Thyroid cancer,Number,41.33563632843392,59.51220963917851,27.05562170501046
8314,Kuwait,2012,44.329786926055135,Mesothelioma,Number,1.3695641173306148,1.8649299800233836,0.9531242792181724
8315,Kuwait,2012,44.329786926055135,Hodgkin lymphoma,Number,10.793237933905145,15.71200925008868,7.209157633365716
8316,Kuwait,2012,44.329786926055135,Non-Hodgkin lymphoma,Number,68.55965252352783,93.46141941771336,46.78422790970477
8317,Kuwait,2012,44.329786926055135,Multiple myeloma,Number,11.245655121965305,16.046417376496596,7.495680247103105
8318,Kuwait,2012,44.329786926055135,Leukemia,Number,81.04411147475011,108.70252178498995,57.93899238626163
8319,Kuwait,2012,44.329786926055135,Other neoplasms,Number,22.42819205834764,34.610055257517395,13.737980968721384
8320,Somalia,2012,95.39060049481147,Larynx cancer,Number,42.27719115630601,63.994742560786726,25.847247325813445
8321,Somalia,2012,95.39060049481147,"Tracheal, bronchus, and lung cancer",Number,71.74893918705563,129.72515047822196,34.4978118427542
8322,Somalia,2012,95.39060049481147,Breast cancer,Number,291.86432520457413,490.4128948045475,161.05109236330014
8323,Somalia,2012,95.39060049481147,Cervical cancer,Number,591.6462696959549,1007.2896487161156,291.102492370281
8324,Somalia,2012,95.39060049481147,Uterine cancer,Number,37.01036907243059,66.81012067465899,17.426679805809336
8325,Somalia,2012,95.39060049481147,Prostate cancer,Number,167.92384525489842,281.0523640460913,90.23690310059791
8326,Somalia,2012,95.39060049481147,Colon and rectum cancer,Number,100.24651257739558,190.26150850344072,56.55033385430393
8327,Somalia,2012,95.39060049481147,Lip and oral cavity cancer,Number,54.09642218074278,93.5394021994074,28.105433471650404
8328,Somalia,2012,95.39060049481147,Nasopharynx cancer,Number,38.78234965854118,59.78338948335804,22.781024375814862
